behavior,n_true_bouts,n_pred_bouts,tp,fp,fn,bout_precision,bout_recall,bout_f1,mean_matched_iou,record_key,mouse_record,sex_group,version,annotator_a,annotator_b
annotator_multi3,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator3
0,43,42,38,4,5,0.9047619047619048,0.8837209302325582,0.8941176470588236,0.9500823084825004,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator4
1,42,41,37,4,5,0.9024390243902439,0.8809523809523809,0.8915662650602411,0.793643962997207,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator4
annotator_multi1,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator4
annotator_multi4,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator4
0,43,37,37,0,6,1.0,0.8604651162790697,0.9249999999999999,0.9367563659810282,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator5
1,42,36,35,1,7,0.9722222222222222,0.8333333333333334,0.8974358974358975,0.8542145580681924,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator5
annotator_multi1,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator5
annotator_multi5,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator5
0,43,38,38,0,5,1.0,0.8837209302325582,0.9382716049382717,0.936031264843296,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator6
1,42,37,35,2,7,0.9459459459459459,0.8333333333333334,0.8860759493670887,0.8465355518881902,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator6
annotator_multi1,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator6
annotator_multi6,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator6
0,43,16,12,4,31,0.75,0.27906976744186046,0.4067796610169491,0.9046433176373814,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator7
1,42,15,15,0,27,1.0,0.35714285714285715,0.5263157894736842,0.863416432617893,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator7
annotator_multi1,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator7
annotator_multi7,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator7
0,43,30,30,0,13,1.0,0.6976744186046512,0.8219178082191781,0.8708754550475533,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator8
1,42,29,22,7,20,0.7586206896551724,0.5238095238095238,0.6197183098591549,0.767137075342983,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator8
annotator_multi1,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator8
annotator_multi8,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator1,annotator8
0,39,42,37,5,2,0.8809523809523809,0.9487179487179487,0.9135802469135802,0.9559986983157045,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator3
1,38,41,31,10,7,0.7560975609756098,0.8157894736842105,0.7848101265822786,0.8160889437032296,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator3
annotator_multi2,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator3
annotator_multi3,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator3
0,39,42,38,4,1,0.9047619047619048,0.9743589743589743,0.9382716049382716,0.9376728805023898,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator4
1,38,41,38,3,0,0.926829268292683,1.0,0.9620253164556963,0.8293442888432841,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator4
annotator_multi2,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator4
annotator_multi4,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator4
0,39,37,35,2,4,0.9459459459459459,0.8974358974358975,0.9210526315789475,0.9309781294597979,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator5
1,38,36,32,4,6,0.8888888888888888,0.8421052631578947,0.8648648648648649,0.8184899965889777,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator5
annotator_multi2,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator5
annotator_multi5,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator5
0,39,38,35,3,4,0.9210526315789473,0.8974358974358975,0.9090909090909091,0.9327881681048037,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator6
1,38,37,32,5,6,0.8648648648648649,0.8421052631578947,0.8533333333333334,0.8355739781672069,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator6
annotator_multi2,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator6
annotator_multi6,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator6
0,39,16,13,3,26,0.8125,0.3333333333333333,0.4727272727272727,0.8800994093475085,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator7
1,38,15,15,0,23,1.0,0.39473684210526316,0.5660377358490566,0.8384481068850331,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator7
annotator_multi2,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator7
annotator_multi7,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator7
0,39,30,30,0,9,1.0,0.7692307692307693,0.8695652173913044,0.8784180105337487,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator8
1,38,29,21,8,17,0.7241379310344828,0.5526315789473685,0.6268656716417911,0.7257613191963544,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator8
annotator_multi2,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator8
annotator_multi8,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator2,annotator8
0,42,42,38,4,4,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9378313647010672,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator4
1,41,41,31,10,10,0.7560975609756098,0.7560975609756098,0.7560975609756099,0.7575981791720577,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator4
annotator_multi3,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator4
annotator_multi4,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator4
0,42,37,36,1,6,0.972972972972973,0.8571428571428571,0.9113924050632912,0.9395227369148369,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator5
1,41,36,32,4,9,0.8888888888888888,0.7804878048780488,0.8311688311688312,0.8006380758333895,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator5
annotator_multi3,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator5
annotator_multi5,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator5
0,42,38,37,1,5,0.9736842105263158,0.8809523809523809,0.925,0.9279221885734888,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator6
1,41,37,32,5,9,0.8648648648648649,0.7804878048780488,0.8205128205128206,0.8072343352086867,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator6
annotator_multi3,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator6
annotator_multi6,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator6
0,42,16,13,3,29,0.8125,0.30952380952380953,0.4482758620689655,0.8778144240925218,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator7
1,41,15,14,1,27,0.9333333333333333,0.34146341463414637,0.5,0.883441245930468,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator7
annotator_multi3,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator7
annotator_multi7,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator7
0,42,30,30,0,12,1.0,0.7142857142857143,0.8333333333333333,0.8826617644241683,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator8
1,41,29,20,9,21,0.6896551724137931,0.4878048780487805,0.5714285714285714,0.7342595172265823,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator8
annotator_multi3,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator8
annotator_multi8,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator3,annotator8
0,42,37,35,2,7,0.9459459459459459,0.8333333333333334,0.8860759493670887,0.9284159185123754,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator4,annotator5
1,41,36,33,3,8,0.9166666666666666,0.8048780487804879,0.8571428571428571,0.7791880282734401,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator4,annotator5
annotator_multi4,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator4,annotator5
annotator_multi5,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator4,annotator5
0,42,38,37,1,5,0.9736842105263158,0.8809523809523809,0.925,0.9391208172019526,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator4,annotator6
1,41,37,33,4,8,0.8918918918918919,0.8048780487804879,0.8461538461538461,0.8251787826177679,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator4,annotator6
annotator_multi4,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator4,annotator6
annotator_multi6,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator4,annotator6
0,42,16,12,4,30,0.75,0.2857142857142857,0.4137931034482759,0.8873849526282614,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator4,annotator7
1,41,15,15,0,26,1.0,0.36585365853658536,0.5357142857142857,0.7977178152240757,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator4,annotator7
annotator_multi4,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator4,annotator7
annotator_multi7,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator4,annotator7
0,42,30,29,1,13,0.9666666666666667,0.6904761904761905,0.8055555555555556,0.8685674204202213,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator4,annotator8
1,41,29,19,10,22,0.6551724137931034,0.4634146341463415,0.5428571428571429,0.7521616258835195,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator4,annotator8
annotator_multi4,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator4,annotator8
annotator_multi8,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator4,annotator8
0,37,38,36,2,1,0.9473684210526315,0.972972972972973,0.9599999999999999,0.9198126325689877,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator5,annotator6
1,36,37,33,4,3,0.8918918918918919,0.9166666666666666,0.9041095890410958,0.8220312476205692,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator5,annotator6
annotator_multi5,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator5,annotator6
annotator_multi6,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator5,annotator6
0,37,16,14,2,23,0.875,0.3783783783783784,0.5283018867924528,0.8557122990295747,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator5,annotator7
1,36,15,15,0,21,1.0,0.4166666666666667,0.5882352941176471,0.874858520910106,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator5,annotator7
annotator_multi5,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator5,annotator7
annotator_multi7,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator5,annotator7
0,37,30,30,0,7,1.0,0.8108108108108109,0.8955223880597014,0.9082417059667066,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator5,annotator8
1,36,29,23,6,13,0.7931034482758621,0.6388888888888888,0.7076923076923076,0.7901277491253365,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator5,annotator8
annotator_multi5,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator5,annotator8
annotator_multi8,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator5,annotator8
0,38,16,13,3,25,0.8125,0.34210526315789475,0.4814814814814815,0.8757112857452926,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator6,annotator7
1,37,15,15,0,22,1.0,0.40540540540540543,0.5769230769230769,0.8450956975420935,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator6,annotator7
annotator_multi6,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator6,annotator7
annotator_multi7,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator6,annotator7
0,38,30,30,0,8,1.0,0.7894736842105263,0.8823529411764706,0.8879251264108207,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator6,annotator8
1,37,29,22,7,15,0.7586206896551724,0.5945945945945946,0.6666666666666667,0.7593475953177528,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator6,annotator8
annotator_multi6,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator6,annotator8
annotator_multi8,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator6,annotator8
0,16,30,14,16,2,0.4666666666666667,0.875,0.608695652173913,0.8342417120249133,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator7,annotator8
1,15,29,12,17,3,0.41379310344827586,0.8,0.5454545454545454,0.8186111391925214,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator7,annotator8
annotator_multi7,1,0,0,0,1,,0.0,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator7,annotator8
annotator_multi8,0,1,0,1,0,0.0,,,,Female_likely/Mouse063_20160526_19-14-46,Mouse063_20160526_19-14-46,Female_likely,v1,annotator7,annotator8
0,18,17,17,0,1,1.0,0.9444444444444444,0.9714285714285714,0.909112794572299,Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator2
1,17,16,16,0,1,1.0,0.9411764705882353,0.9696969696969697,0.8004313993504272,Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator2
annotator_multi1,1,0,0,0,1,,0.0,,,Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator2
annotator_multi2,0,1,0,1,0,0.0,,,,Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator2
0,18,20,17,3,1,0.85,0.9444444444444444,0.8947368421052632,0.9544128124588328,Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator3
1,17,19,15,4,2,0.7894736842105263,0.8823529411764706,0.8333333333333333,0.84768822572865,Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator3
annotator_multi1,1,0,0,0,1,,0.0,,,Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator3
annotator_multi3,0,1,0,1,0,0.0,,,,Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator3
0,18,16,16,0,2,1.0,0.8888888888888888,0.9411764705882353,0.915023800408177,Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator4
1,17,15,13,2,4,0.8666666666666667,0.7647058823529411,0.8125,0.8274076290048245,Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator4
annotator_multi1,1,0,0,0,1,,0.0,,,Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator4
annotator_multi4,0,1,0,1,0,0.0,,,,Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator4
0,18,3,2,1,16,0.6666666666666666,0.1111111111111111,0.1904761904761905,0.7142120975193689,Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator5
1,17,2,0,2,17,0.0,0.0,,,Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator5
annotator_multi1,1,0,0,0,1,,0.0,,,Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator5
annotator_multi5,0,1,0,1,0,0.0,,,,Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator5
0,18,16,16,0,2,1.0,0.8888888888888888,0.9411764705882353,0.8948114688447082,Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator6
1,17,15,14,1,3,0.9333333333333333,0.8235294117647058,0.8749999999999999,0.8113383832895196,Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator6
annotator_multi1,1,0,0,0,1,,0.0,,,Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator6
annotator_multi6,0,1,0,1,0,0.0,,,,Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator6
0,18,6,4,2,14,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.8944066860313604,Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator7
1,17,5,5,0,12,1.0,0.29411764705882354,0.45454545454545453,0.9429206663360106,Female_likely/Mouse163_20161018_18-22-45,Mouse163_20161018_18-22-45,Female_likely,v1,annotator1,annotator7
